tab	specimens
specimen	sample	experiments	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	result_type	volume	weight	location	site
PI31-1b	PI31-1	PI31-1b:LP-DIR-T		HT	69.5	-11.7	3.0	6.0	0.0	47.3	10.8				723.0	598.0	K		hargrave 2014-10-10 19:34:25	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-1b	PI31-1	PI31-1b:LP-DIR-T		MT	95.3	53.0	3.0	8.0	0.0	26.6	7.9				573.0	398.0	K		hargrave 2014-10-10 19:34:25	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-1b	PI31-1	PI31-1b:LP-DIR-T		HT	283.9	-3.8	3.0	6.0	-1.0	47.3	10.8				723.0	598.0	K		hargrave 2014-10-10 19:34:25	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-1b	PI31-1	PI31-1b:LP-DIR-T		MT	244.3	56.5	3.0	8.0	-1.0	26.6	7.9				573.0	398.0	K		hargrave 2014-10-10 19:34:25	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-1b	PI31-1	PI31-1b:LP-DIR-T		LT	180.7	16.3	3.0	4.0	-1.0	60.5	25.8				373.0	298.0	K		hargrave 2014-10-10 19:34:25	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-20b	PI31-20	PI31-20b:LP-DIR-T		LT	170.1	68.8	2.0	9.0	-1.0	12.7	2.8				498.0	298.0	K		hargrave 2014-10-10 20:01:13	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-20b	PI31-20	PI31-20b:LP-DIR-T		HT	106.3	65.6	2.0	16.0	0.0	5.9	5.0				853.0	548.0	K		hargrave 2014-10-10 20:01:13	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-20b	PI31-20	PI31-20b:LP-DIR-T		LT	345.8	81.1	2.0	9.0	0.0	12.7	2.8				498.0	298.0	K		hargrave 2014-10-10 20:01:13	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-20b	PI31-20	PI31-20b:LP-DIR-T		HT	161.9	39.4	2.0	16.0	-1.0	5.9	5.0				853.0	548.0	K		hargrave 2014-10-10 20:01:13	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-2b	PI31-2	PI31-2b:LP-DIR-T		HT	223.9	18.8	1.0	10.0	-1.0	11.7	16.2				698.0	473.0	K		hargrave 2014-10-10 19:36:03	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-2b	PI31-2	PI31-2b:LP-DIR-T		HT	18.9	39.9	1.0	10.0	0.0	11.7	16.2				698.0	473.0	K		hargrave 2014-10-10 19:36:03	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-3b	PI31-3																					This study		g	i			Slate Islands	PI31
PI31-4b	PI31-4	PI31-4b:LP-DIR-T		HT	85.8	47.8	2.0	19.0	0.0	26.6	10.8				853.0	473.0	K		hargrave 2014-10-11 13:27:57	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-4b	PI31-4	PI31-4b:LP-DIR-T		LT	347.0	70.6	2.0	5.0	0.0	33.5	5.8				423.0	323.0	K		hargrave 2014-10-11 13:27:57	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-4b	PI31-4	PI31-4b:LP-DIR-T		HT	138.6	24.9	2.0	19.0	-1.0	26.6	10.8				853.0	473.0	K		hargrave 2014-10-11 13:27:57	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-4b	PI31-4	PI31-4b:LP-DIR-T		LT	161.0	71.6	2.0	5.0	-1.0	33.5	5.8				423.0	323.0	K		hargrave 2014-10-11 13:27:57	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-5b	PI31-5	PI31-5b:LP-DIR-T		LT	4.3	63.9	2.0	5.0	0.0	47.3	3.7				423.0	323.0	K		hargrave 2014-10-10 19:40:56	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-5b	PI31-5	PI31-5b:LP-DIR-T		LT	144.1	42.2	2.0	5.0	-1.0	47.3	3.7				423.0	323.0	K		hargrave 2014-10-10 19:40:56	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-5b	PI31-5	PI31-5b:LP-DIR-T		HT	206.7	7.3	2.0	8.0	-1.0	20.1	4.5				723.0	548.0	K		hargrave 2014-10-10 19:40:56	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-5b	PI31-5	PI31-5b:LP-DIR-T		HT	143.3	46.5	2.0	8.0	0.0	20.1	4.5				723.0	548.0	K		hargrave 2014-10-10 19:40:56	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-6b	PI31-6	PI31-6b:LP-DIR-T		LT	146.3	73.9	2.0	5.0	-1.0	39.6	7.9				423.0	323.0	K		hargrave 2014-11-03 20:30:55	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-6b	PI31-6	PI31-6b:LP-DIR-T		HT	121.3	28.9	2.0	19.0	-1.0	5.3	6.8				853.0	473.0	K		hargrave 2014-11-03 20:30:55	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-6b	PI31-6	PI31-6b:LP-DIR-T		LT	357.1	60.3	2.0	5.0	0.0	39.6	7.9				423.0	323.0	K		hargrave 2014-11-03 20:30:55	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-6b	PI31-6	PI31-6b:LP-DIR-T		HT	70.1	41.5	2.0	19.0	0.0	5.3	6.8				853.0	473.0	K		hargrave 2014-11-03 20:30:55	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-8b	PI31-8	PI31-8b:LP-DIR-T		HT	111.1	-17.3	2.0	17.0	0.0	9.8	8.0				843.0	498.0	K		hargrave 2014-10-10 19:44:22	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-8b	PI31-8	PI31-8b:LP-DIR-T		LT	182.9	22.2	2.0	6.0	-1.0	99.0	8.1				448.0	323.0	K		hargrave 2014-10-10 19:44:22	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-8b	PI31-8	PI31-8b:LP-DIR-T		HT	298.5	-2.1	2.0	17.0	-1.0	9.8	8.0				843.0	498.0	K		hargrave 2014-10-10 19:44:22	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-8b	PI31-8	PI31-8b:LP-DIR-T		LT	2.9	56.1	2.0	6.0	0.0	99.0	8.1				448.0	323.0	K		hargrave 2014-10-10 19:44:22	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-9b	PI31-9	PI31-9b:LP-DIR-T		HT	241.5	-54.5	2.0	13.0	-1.0	18.8	10.5				853.0	623.0	K		hargrave 2014-10-10 19:46:12	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-9b	PI31-9	PI31-9b:LP-DIR-T		LT	122.9	-67.5	2.0	9.0	-1.0	12.8	0.7				523.0	323.0	K		hargrave 2014-10-10 19:46:12	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-9b	PI31-9	PI31-9b:LP-DIR-T		HT	109.1	-48.3	2.0	13.0	0.0	18.8	10.5				853.0	623.0	K		hargrave 2014-10-10 19:46:12	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-9b	PI31-9	PI31-9b:LP-DIR-T		LT	18.8	-60.1	2.0	9.0	0.0	12.8	0.7				523.0	323.0	K		hargrave 2014-10-10 19:46:12	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI32-1b	PI32-1	PI32-1b:LP-DIR-T		HT	196.0	-41.2	3.0	14.0	0.0	1.7	5.1				948.0	773.0	K		hargrave 2016-02-14 17:05:26	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-1b	PI32-1	PI32-1b:LP-DIR-T		hem	37.4	11.5	3.0	8.0	-1.0	2.5	2.9				948.0	853.0	K		hargrave 2016-02-14 17:05:26	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-1b	PI32-1	PI32-1b:LP-DIR-T		MT	218.8	70.0	3.0	13.0	-1.0	88.0	25.0				673.0	373.0	K		hargrave 2016-02-14 17:05:26	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-1b	PI32-1	PI32-1b:LP-DIR-T		HT	38.0	13.2	3.0	14.0	-1.0	1.7	5.1				948.0	773.0	K		hargrave 2016-02-14 17:05:26	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-1b	PI32-1	PI32-1b:LP-DIR-T		hem	197.4	-42.8	3.0	8.0	0.0	2.5	2.9				948.0	853.0	K		hargrave 2016-02-14 17:05:26	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-1b	PI32-1	PI32-1b:LP-DIR-T		MT	128.4	33.0	3.0	13.0	0.0	88.0	25.0				673.0	373.0	K		hargrave 2016-02-14 17:05:26	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-2b	PI32-2	PI32-2b:LP-DIR-T		hem	48.1	26.8	3.0	8.0	-1.0	2.6	1.9				948.0	853.0	K		hargrave 2016-02-14 17:07:07	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-2b	PI32-2	PI32-2b:LP-DIR-T		HT	83.0	47.8	3.0	12.0	-1.0	31.9	19.0				853.0	648.0	K		hargrave 2016-02-14 17:07:07	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-2b	PI32-2	PI32-2b:LP-DIR-T		MT	65.1	50.9	3.0	14.0	0.0	142.3	20.2				623.0	273.0	K		hargrave 2016-02-14 17:07:07	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-2b	PI32-2	PI32-2b:LP-DIR-T		hem	209.6	-38.8	3.0	8.0	0.0	2.6	1.9				948.0	853.0	K		hargrave 2016-02-14 17:07:07	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-2b	PI32-2	PI32-2b:LP-DIR-T		HT	193.5	-7.6	3.0	12.0	0.0	31.9	19.0				853.0	648.0	K		hargrave 2016-02-14 17:07:07	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-2b	PI32-2	PI32-2b:LP-DIR-T		MT	219.0	-0.6	3.0	14.0	-1.0	142.3	20.2				623.0	273.0	K		hargrave 2016-02-14 17:07:07	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-3b	PI32-3	PI32-3b:LP-DIR-T		HT	12.1	30.1	3.0	20.0	-1.0	2.2	5.6				948.0	623.0	K		hargrave 2016-02-14 17:08:44	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-3b	PI32-3	PI32-3b:LP-DIR-T		HT	196.8	-33.7	3.0	20.0	0.0	2.2	5.6				948.0	623.0	K		hargrave 2016-02-14 17:08:44	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-3b	PI32-3	PI32-3b:LP-DIR-T		MT	214.2	9.6	3.0	10.0	-1.0	128.6	25.0				523.0	273.0	K		hargrave 2016-02-14 17:08:44	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-3b	PI32-3	PI32-3b:LP-DIR-T		hem	14.3	25.0	3.0	8.0	-1.0	1.5	1.3				948.0	853.0	K		hargrave 2016-02-14 17:08:44	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-3b	PI32-3	PI32-3b:LP-DIR-T		hem	200.8	-38.1	3.0	8.0	0.0	1.5	1.3				948.0	853.0	K		hargrave 2016-02-14 17:08:44	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-3b	PI32-3	PI32-3b:LP-DIR-T		MT	74.9	54.1	3.0	10.0	0.0	128.6	25.0				523.0	273.0	K		hargrave 2016-02-14 17:08:44	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-4b	PI32-4	PI32-4b:LP-DIR-T		HT	201.6	-23.3	3.0	21.0	0.0	2.7	6.1				948.0	598.0	K		hargrave 2016-02-14 17:10:16	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-4b	PI32-4	PI32-4b:LP-DIR-T		hem	206.2	-27.2	3.0	8.0	0.0	2.2	1.5				948.0	853.0	K		hargrave 2016-02-14 17:10:16	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-4b	PI32-4	PI32-4b:LP-DIR-T		MT	231.5	9.1	3.0	10.0	-1.0	141.8	16.3				523.0	273.0	K		hargrave 2016-02-14 17:10:16	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-4b	PI32-4	PI32-4b:LP-DIR-T		HT	66.8	17.7	3.0	21.0	-1.0	2.7	6.1				948.0	598.0	K		hargrave 2016-02-14 17:10:16	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-4b	PI32-4	PI32-4b:LP-DIR-T		hem	63.0	13.4	3.0	8.0	-1.0	2.2	1.5				948.0	853.0	K		hargrave 2016-02-14 17:10:16	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-4b	PI32-4	PI32-4b:LP-DIR-T		MT	53.8	37.0	3.0	10.0	0.0	141.8	16.3				523.0	273.0	K		hargrave 2016-02-14 17:10:16	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-5b	PI32-5	PI32-5b:LP-DIR-T		HT	53.3	-16.7	3.0	7.0	-1.0	10.2	9.3				853.0	773.0	K		hargrave 2016-02-14 17:11:48	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-5b	PI32-5	PI32-5b:LP-DIR-T		MT	215.9	60.2	3.0	11.0	-1.0	133.8	27.6				548.0	273.0	K		hargrave 2016-02-14 17:11:48	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-5b	PI32-5	PI32-5b:LP-DIR-T		hem	57.9	-27.9	3.0	7.0	-1.0	3.4	3.7				948.0	873.0	K		hargrave 2016-02-14 17:11:48	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-5b	PI32-5	PI32-5b:LP-DIR-T		HT	196.5	-39.7	3.0	7.0	0.0	10.2	9.3				853.0	773.0	K		hargrave 2016-02-14 17:11:48	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-5b	PI32-5	PI32-5b:LP-DIR-T		hem	212.0	-39.9	3.0	7.0	0.0	3.4	3.7				948.0	873.0	K		hargrave 2016-02-14 17:11:48	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-5b	PI32-5	PI32-5b:LP-DIR-T		MT	81.4	51.5	3.0	11.0	0.0	133.8	27.6				548.0	273.0	K		hargrave 2016-02-14 17:11:48	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-6b	PI32-6	PI32-6b:LP-DIR-T		HT	34.6	-45.0	3.0	11.0	0.0	23.6	11.0				853.0	673.0	K		hargrave 2016-02-14 17:13:25	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-6b	PI32-6	PI32-6b:LP-DIR-T		hem	70.3	-40.9	3.0	8.0	0.0	2.5	2.4				948.0	853.0	K		hargrave 2016-02-14 17:13:25	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-6b	PI32-6	PI32-6b:LP-DIR-T		MT	123.5	-9.3	3.0	13.0	-1.0	140.2	19.0				598.0	273.0	K		hargrave 2016-02-14 17:13:25	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-6b	PI32-6	PI32-6b:LP-DIR-T		hem	307.8	-18.8	3.0	8.0	-1.0	2.5	2.4				948.0	853.0	K		hargrave 2016-02-14 17:13:25	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-6b	PI32-6	PI32-6b:LP-DIR-T		HT	314.2	-44.4	3.0	11.0	-1.0	23.6	11.0				853.0	673.0	K		hargrave 2016-02-14 17:13:25	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-6b	PI32-6	PI32-6b:LP-DIR-T		MT	280.6	27.2	3.0	13.0	0.0	140.2	19.0				598.0	273.0	K		hargrave 2016-02-14 17:13:25	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-7b	PI32-7	PI32-7b:LP-DIR-T		hem	68.6	14.7	3.0	8.0	-1.0	3.6	5.3				948.0	853.0	K		hargrave 2016-02-14 17:15:02	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-7b	PI32-7	PI32-7b:LP-DIR-T		HT	171.7	13.8	3.0	9.0	0.0	33.6	12.0				853.0	723.0	K		hargrave 2016-02-14 17:15:02	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-7b	PI32-7	PI32-7b:LP-DIR-T		HT	62.2	52.7	3.0	9.0	-1.0	33.6	12.0				853.0	723.0	K		hargrave 2016-02-14 17:15:02	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-7b	PI32-7	PI32-7b:LP-DIR-T		MT	249.3	38.3	3.0	11.0	-1.0	111.3	30.5				548.0	273.0	K		hargrave 2016-02-14 17:15:02	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-7b	PI32-7	PI32-7b:LP-DIR-T		hem	203.6	-7.8	3.0	8.0	0.0	3.6	5.3				948.0	853.0	K		hargrave 2016-02-14 17:15:02	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-7b	PI32-7	PI32-7b:LP-DIR-T		MT	72.9	36.0	3.0	11.0	0.0	111.3	30.5				548.0	273.0	K		hargrave 2016-02-14 17:15:02	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-8b	PI32-8	PI32-8b:LP-DIR-T		HT	83.4	75.9	4.0	15.0	-1.0	50.7	11.8				853.0	573.0	K		hargrave 2016-02-14 17:16:34	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-8b	PI32-8	PI32-8b:LP-DIR-T		LT	178.8	19.1	4.0	4.0	-1.0	86.4	17.0				373.0	273.0	K		hargrave 2016-02-14 17:16:34	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-8b	PI32-8	PI32-8b:LP-DIR-T		MT	265.9	36.2	4.0	5.0	-1.0	103.2	26.5				523.0	423.0	K		hargrave 2016-02-14 17:16:34	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-8b	PI32-8	PI32-8b:LP-DIR-T		hem	68.2	15.4	4.0	8.0	-1.0	4.3	3.5				948.0	853.0	K		hargrave 2016-02-14 17:16:34	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-8b	PI32-8	PI32-8b:LP-DIR-T		HT	156.6	36.1	4.0	15.0	0.0	50.7	11.8				853.0	573.0	K		hargrave 2016-02-14 17:16:34	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-8b	PI32-8	PI32-8b:LP-DIR-T		LT	315.7	70.1	4.0	4.0	0.0	86.4	17.0				373.0	273.0	K		hargrave 2016-02-14 17:16:34	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-8b	PI32-8	PI32-8b:LP-DIR-T		MT	76.9	24.6	4.0	5.0	0.0	103.2	26.5				523.0	423.0	K		hargrave 2016-02-14 17:16:34	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-8b	PI32-8	PI32-8b:LP-DIR-T		hem	203.4	-6.4	4.0	8.0	0.0	4.3	3.5				948.0	853.0	K		hargrave 2016-02-14 17:16:34	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-9b	PI32-9	PI32-9b:LP-DIR-T		hem	183.3	-28.0	4.0	8.0	0.0	4.9	3.0				948.0	853.0	K		hargrave 2016-02-14 17:18:06	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-9b	PI32-9	PI32-9b:LP-DIR-T		HT	156.3	14.7	4.0	13.0	0.0	43.9	14.4				853.0	623.0	K		hargrave 2016-02-14 17:18:06	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-9b	PI32-9	PI32-9b:LP-DIR-T		LT	323.9	84.1	4.0	4.0	0.0	101.3	35.0				373.0	273.0	K		hargrave 2016-02-14 17:18:06	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-9b	PI32-9	PI32-9b:LP-DIR-T		MT	260.5	20.0	4.0	6.0	-1.0	118.1	31.5				523.0	398.0	K		hargrave 2016-02-14 17:18:06	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-9b	PI32-9	PI32-9b:LP-DIR-T		HT	38.2	61.0	4.0	13.0	-1.0	43.9	14.4				853.0	623.0	K		hargrave 2016-02-14 17:18:06	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-9b	PI32-9	PI32-9b:LP-DIR-T		LT	180.7	33.1	4.0	4.0	-1.0	101.3	35.0				373.0	273.0	K		hargrave 2016-02-14 17:18:06	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI32-9b	PI32-9	PI32-9b:LP-DIR-T		MT	58.5	19.6	4.0	6.0	0.0	118.1	31.5				523.0	398.0	K		hargrave 2016-02-14 17:18:06	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI32
PI32-9b	PI32-9	PI32-9b:LP-DIR-T		hem	39.6	10.9	4.0	8.0	-1.0	4.9	3.0				948.0	853.0	K		hargrave 2016-02-14 17:18:06	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI32
PI33-1b	PI33-1	PI33-1b:LP-DIR-T		MT	234.5	14.6	3.0	10.0	-1.0	118.0	33.5				598.0	373.0	K		hargrave 2016-02-14 17:19:41	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI33
